AnnotatorIdStr,StudyIdStr,OutcomeIdStr,CohortIdStr,ExperimentIdStr,DateTimeCreated,Reconciled,GreaterIsWorse,Units,AverageType,NumberOfAnimals,ErrorType,Time,Average,Error,idStr,StageIdStr,ProjectIdStr,StudyId,StudyLabel,Why is the study not relevant?,How is the reporting of conflicts of interest?   ,Is this article relevant according to inclusion and exclusion criteria?,ExperimentLabel,Do they report the duration of the experiment with U87 cells exposed to tmz?,What other source for U87 cells did they have?,"If the age of the cell line is reported, hwo many cell passages where driven?",Was a cell line authentification of U87 cells performed?,Is a successfull mycoplasma contamination exclusion of the cell line reported?,Is the age of the cell line reported?,At which confluency level did they perform a cell passaging?,Experiment label?,Are at least three independent replications of the experiment reported?,How long did they run the experiment with U87 cells exposed to Temozolomide?,How long is is the time period until they performed a cell passaging?,From whom did they get the U87 cells?, How ist the reporting on cell passaging criteria?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Greater is worse.,Outcome measure units,Which other outcome measure method is used?,Outcome measure error type,Which cell growth/viability assay is used?,Outcome assessment procedure label?,ModelIdStr,ModelLabel,Did they use FCS/FBS medium for U87?,Wich other antibiotics did they use?,ModelControl,Which antibiotic did they used in the U87 cell line medium?,"If they used FCS/FBS, from which manufactur did they purchased it?",Disease model induction procedure label?,How is the glucose-level of the DMEM-medium for U87?,Which other source did they have for FCS/FBS?,InterventionIdStr,InterventionLabel,What is the volume of the added Temozolomide-Suspension?,What is the number of cells plated per well?,Is a defined volume or a range of volumes the cells plated in reported?,What other control did they use?,Is the volume of the added Temozolomide-suspension reported?,What is the range of numbers of cells plated per well?,Is the source of temozolomide reported?,What is the range of concentrations of cells plated?,What is the type of control treatment?,What is the volume the cells are plated in?,Treatment procedure label?,Is a defined number or a range of cells plated reported?,Is the volume of the control-suspension matched to the TMZ-suspension?,InterventionControl,Is the number / concentration / volume the U87 cells are plated reported?,What is the defined concentration of cells plated?,Is a defined concentration or a range of conc. of cells plated reported?,Is the volume of the added control-suspension reported?
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3b27a4cf-4334-48f3-a0ff-0368092c00ec,100120ad-b309-4a29-847b-0d35660ec268,5c4d1958-d3f9-4776-a938-c6ba23f7ff01,466ed879-82f4-4547-8622-1513f167f4d7,2021-01-28 15:47:19,FALSE,TRUE,Cell growth (%) (s normalized to the untreated control),Mean,0,SEM,9,12.5,3,efb4993a-1f49-4310-b6d5-6e2091c015ef,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3b27a4cf-4334-48f3-a0ff-0368092c00ec,Root,,it is reported that there are no conflicts of interest ,TRUE,e,FALSE,,20,FALSE,TRUE,TRUE,,e,FALSE,,,ATCC,not reported,tmz 512 mol/L,tmz 512 mol/L,0,cv,Mean,TRUE,Cell growth (%) (s normalized to the untreated control),sulforhodamine B (SRB) assay,SEM,other,cv,19becc9a-c3c8-41b5-8661-1d69048119b7,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,a14e6d39-1a3f-4ab6-af2d-d21800834fe7,tmz,,2000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3b27a4cf-4334-48f3-a0ff-0368092c00ec,100120ad-b309-4a29-847b-0d35660ec268,717b40b6-aad8-4dd5-99da-cc02b6690369,466ed879-82f4-4547-8622-1513f167f4d7,2021-01-28 15:47:19,FALSE,TRUE,Cell growth (%) (s normalized to the untreated control),Mean,0,SEM,9,16,3,98f835b4-83ed-46f1-a116-2b30860d5e88,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3b27a4cf-4334-48f3-a0ff-0368092c00ec,Root,,it is reported that there are no conflicts of interest ,TRUE,e,FALSE,,20,FALSE,TRUE,TRUE,,e,FALSE,,,ATCC,not reported,tmz 128 mol/L,tmz 128 mol/L,0,cv,Mean,TRUE,Cell growth (%) (s normalized to the untreated control),sulforhodamine B (SRB) assay,SEM,other,cv,19becc9a-c3c8-41b5-8661-1d69048119b7,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,a14e6d39-1a3f-4ab6-af2d-d21800834fe7,tmz,,2000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3b27a4cf-4334-48f3-a0ff-0368092c00ec,100120ad-b309-4a29-847b-0d35660ec268,81401ffc-1f02-4039-bf43-2e7548032061,466ed879-82f4-4547-8622-1513f167f4d7,2021-01-28 15:47:19,FALSE,TRUE,Cell growth (%) (s normalized to the untreated control),Mean,0,SEM,9,35.5,3,98a2f38e-f515-40e5-8e04-d6b95623d723,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3b27a4cf-4334-48f3-a0ff-0368092c00ec,Root,,it is reported that there are no conflicts of interest ,TRUE,e,FALSE,,20,FALSE,TRUE,TRUE,,e,FALSE,,,ATCC,not reported,tmz 16 mol/L,tmz 16 mol/L,0,cv,Mean,TRUE,Cell growth (%) (s normalized to the untreated control),sulforhodamine B (SRB) assay,SEM,other,cv,19becc9a-c3c8-41b5-8661-1d69048119b7,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,a14e6d39-1a3f-4ab6-af2d-d21800834fe7,tmz,,2000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3b27a4cf-4334-48f3-a0ff-0368092c00ec,100120ad-b309-4a29-847b-0d35660ec268,a2766edf-e29c-4d05-85ab-867a23a7027c,466ed879-82f4-4547-8622-1513f167f4d7,2021-01-28 15:47:19,FALSE,TRUE,Cell growth (%) (s normalized to the untreated control),Mean,0,SEM,9,15,3,bc695b32-6919-45d2-9dca-5a71dc7f9699,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3b27a4cf-4334-48f3-a0ff-0368092c00ec,Root,,it is reported that there are no conflicts of interest ,TRUE,e,FALSE,,20,FALSE,TRUE,TRUE,,e,FALSE,,,ATCC,not reported,tmz 256 mol/L,tmz 256 mol/L,0,cv,Mean,TRUE,Cell growth (%) (s normalized to the untreated control),sulforhodamine B (SRB) assay,SEM,other,cv,19becc9a-c3c8-41b5-8661-1d69048119b7,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,a14e6d39-1a3f-4ab6-af2d-d21800834fe7,tmz,,2000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3b27a4cf-4334-48f3-a0ff-0368092c00ec,100120ad-b309-4a29-847b-0d35660ec268,b4862639-bc29-4d58-96df-d95f396f4da6,466ed879-82f4-4547-8622-1513f167f4d7,2021-01-28 15:47:19,FALSE,TRUE,Cell growth (%) (s normalized to the untreated control),Mean,0,SEM,9,16,3,f7ef5a38-c8e2-421a-8c8b-3706919eb25a,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3b27a4cf-4334-48f3-a0ff-0368092c00ec,Root,,it is reported that there are no conflicts of interest ,TRUE,e,FALSE,,20,FALSE,TRUE,TRUE,,e,FALSE,,,ATCC,not reported,tmz 64 mol/L,tmz 64 mol/L,0,cv,Mean,TRUE,Cell growth (%) (s normalized to the untreated control),sulforhodamine B (SRB) assay,SEM,other,cv,19becc9a-c3c8-41b5-8661-1d69048119b7,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,a14e6d39-1a3f-4ab6-af2d-d21800834fe7,tmz,,2000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3b27a4cf-4334-48f3-a0ff-0368092c00ec,100120ad-b309-4a29-847b-0d35660ec268,c2e1ae97-9fb9-418c-8b66-b9ce22b1ff87,466ed879-82f4-4547-8622-1513f167f4d7,2021-01-28 15:47:19,FALSE,TRUE,Cell growth (%) (s normalized to the untreated control),Mean,0,SEM,9,63,3,0672e4c5-7874-47c8-8743-fb17d2fba7bc,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3b27a4cf-4334-48f3-a0ff-0368092c00ec,Root,,it is reported that there are no conflicts of interest ,TRUE,e,FALSE,,20,FALSE,TRUE,TRUE,,e,FALSE,,,ATCC,not reported,tmz 8 mol/L,tmz 8 mol/L,0,cv,Mean,TRUE,Cell growth (%) (s normalized to the untreated control),sulforhodamine B (SRB) assay,SEM,other,cv,19becc9a-c3c8-41b5-8661-1d69048119b7,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,a14e6d39-1a3f-4ab6-af2d-d21800834fe7,tmz,,2000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3b27a4cf-4334-48f3-a0ff-0368092c00ec,100120ad-b309-4a29-847b-0d35660ec268,f886345d-4215-4dc0-a00e-df88329e4e05,466ed879-82f4-4547-8622-1513f167f4d7,2021-01-28 15:47:19,FALSE,TRUE,Cell growth (%) (s normalized to the untreated control),Mean,0,SEM,1,97,3,99ba2d84-1e50-49ea-aca0-b06b865907c0,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3b27a4cf-4334-48f3-a0ff-0368092c00ec,Root,,it is reported that there are no conflicts of interest ,TRUE,e,FALSE,,20,FALSE,TRUE,TRUE,,e,FALSE,,,ATCC,not reported,tmz 2 mol/L,tmz 2 mol/L,0,cv,Mean,TRUE,Cell growth (%) (s normalized to the untreated control),sulforhodamine B (SRB) assay,SEM,other,cv,19becc9a-c3c8-41b5-8661-1d69048119b7,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,a14e6d39-1a3f-4ab6-af2d-d21800834fe7,tmz,,2000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3c41250d-a6ef-47cd-bdce-1323921aa009,ad5585c1-f3f2-416e-9162-1311522a77c6,015bfa49-74f6-438c-aa56-61951a5a9fcd,65e4f621-62bc-4db5-9a04-01c94fa7c633,2021-01-25 13:51:33,FALSE,TRUE,% of living cells,Mean,0,SEM,1,75,4,5c2c0b49-5bb4-4b65-812d-e1e650065996,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3c41250d-a6ef-47cd-bdce-1323921aa009,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,FALSE,1,,ATCC,not reported,tmz 0.25 mg/ml,tmz 0.25 mg/ml,0,cv,Mean,TRUE,% of living cells,,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,1df3ee09-04a8-42ee-a5be-274b0907ccc7,GB,TRUE,unnamed antibiotics,FALSE,other,not reported,GB,low glucose & pyruvate,,24a19a7b-a03f-491d-97cb-e74315a46ef8,tmz,,25000,defined volume,,FALSE,,FALSE,,,500,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3c41250d-a6ef-47cd-bdce-1323921aa009,ad5585c1-f3f2-416e-9162-1311522a77c6,160db383-c92f-44b9-905e-c1def1f88572,65e4f621-62bc-4db5-9a04-01c94fa7c633,2021-01-25 13:51:33,FALSE,TRUE,% of living cells,Mean,0,SEM,1,69,7,36639bda-f79b-4408-8040-e014bd276ca5,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3c41250d-a6ef-47cd-bdce-1323921aa009,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,FALSE,1,,ATCC,not reported,tmz 0.5 mg/ml,tmz 0.5 mg/ml,0,cv,Mean,TRUE,% of living cells,,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,1df3ee09-04a8-42ee-a5be-274b0907ccc7,GB,TRUE,unnamed antibiotics,FALSE,other,not reported,GB,low glucose & pyruvate,,24a19a7b-a03f-491d-97cb-e74315a46ef8,tmz,,25000,defined volume,,FALSE,,FALSE,,,500,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3c41250d-a6ef-47cd-bdce-1323921aa009,ad5585c1-f3f2-416e-9162-1311522a77c6,3ce4f08c-bd47-473b-b8c0-453cb5c2f65e,65e4f621-62bc-4db5-9a04-01c94fa7c633,2021-01-25 13:51:33,FALSE,TRUE,% of living cells,Mean,0,SEM,1,89,11,8048fd55-aa8c-4d4d-be2e-4dad81a6ecef,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3c41250d-a6ef-47cd-bdce-1323921aa009,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,FALSE,1,,ATCC,not reported,tmz 0.06 mg/ml,tmz 0.06 mg/ml,0,cv,Mean,TRUE,% of living cells,,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,1df3ee09-04a8-42ee-a5be-274b0907ccc7,GB,TRUE,unnamed antibiotics,FALSE,other,not reported,GB,low glucose & pyruvate,,24a19a7b-a03f-491d-97cb-e74315a46ef8,tmz,,25000,defined volume,,FALSE,,FALSE,,,500,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3c41250d-a6ef-47cd-bdce-1323921aa009,ad5585c1-f3f2-416e-9162-1311522a77c6,923fb2c6-94c0-4a89-9c1a-aa6b5adde9c2,65e4f621-62bc-4db5-9a04-01c94fa7c633,2021-01-25 13:51:33,FALSE,TRUE,% of living cells,Mean,0,SEM,1,100,8,c1be745c-525e-498a-98f6-6c89cf94894c,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3c41250d-a6ef-47cd-bdce-1323921aa009,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,FALSE,1,,ATCC,not reported,control,control,0,cv,Mean,TRUE,% of living cells,,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,1df3ee09-04a8-42ee-a5be-274b0907ccc7,GB,TRUE,unnamed antibiotics,FALSE,other,not reported,GB,low glucose & pyruvate,,51dcd169-baa6-4577-9542-7b47e03a77c5,control,,25000,defined volume,,,,,,not reported,500,control,defined number,,TRUE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3c41250d-a6ef-47cd-bdce-1323921aa009,ad5585c1-f3f2-416e-9162-1311522a77c6,bb77d98c-db49-41e8-99f8-94aaf2b1c194,65e4f621-62bc-4db5-9a04-01c94fa7c633,2021-01-25 13:51:33,FALSE,TRUE,% of living cells,Mean,0,SEM,1,99,6,e805efd0-7bb2-4e3b-a9d6-dcdd0dc418f4,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3c41250d-a6ef-47cd-bdce-1323921aa009,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,FALSE,1,,ATCC,not reported,tmz 0.03 mg/ml,tmz 0.03 mg/ml,0,cv,Mean,TRUE,% of living cells,,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,1df3ee09-04a8-42ee-a5be-274b0907ccc7,GB,TRUE,unnamed antibiotics,FALSE,other,not reported,GB,low glucose & pyruvate,,24a19a7b-a03f-491d-97cb-e74315a46ef8,tmz,,25000,defined volume,,FALSE,,FALSE,,,500,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3c41250d-a6ef-47cd-bdce-1323921aa009,ad5585c1-f3f2-416e-9162-1311522a77c6,f3efe2d7-b43c-4aeb-bc7a-9879ae11cfa1,65e4f621-62bc-4db5-9a04-01c94fa7c633,2021-01-25 13:51:33,FALSE,TRUE,% of living cells,Mean,0,SEM,1,85,8,a8b436c6-a3f9-4479-a32f-1e2f805d10d6,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3c41250d-a6ef-47cd-bdce-1323921aa009,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,FALSE,1,,ATCC,not reported,tmz 0.125 mg/ml,tmz 0.125 mg/ml,0,cv,Mean,TRUE,% of living cells,,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,1df3ee09-04a8-42ee-a5be-274b0907ccc7,GB,TRUE,unnamed antibiotics,FALSE,other,not reported,GB,low glucose & pyruvate,,24a19a7b-a03f-491d-97cb-e74315a46ef8,tmz,,25000,defined volume,,FALSE,,FALSE,,,500,tmz,defined number,,FALSE,"c(""number of cells plated is reported"", ""volume the cells are plated in is reported"")",,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3dbdbe41-d0eb-48c1-b17f-220b052d1937,791c0a08-339e-43ef-80e9-3b363a784843,1ae3b34a-7a99-4e6e-bc3c-682e8b5efee5,159ba927-761a-4c22-b5c1-b677ec85427a,2020-12-07 13:24:30,FALSE,TRUE, Cell viability (% of control; OD at 570nm),Mean,3,SEM,1,58.4,5.9,8359e048-04ff-4297-9f67-0f038ea82ce9,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3dbdbe41-d0eb-48c1-b17f-220b052d1937,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,TRUE,1,,ATCC,not reported,tmz 100 uM,tmz 100 uM,3,cv,Mean,TRUE, Cell viability (% of control; OD at 570nm),,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,ad5a8bc8-c4fd-489d-947e-b190f5524933,GB,TRUE,,FALSE,Penicillin + Streptomycin,Gibco & Therma,GB,not reported,,81823733-a01f-48bf-a3ad-5d3cedfa6594,tmz,,10000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3dbdbe41-d0eb-48c1-b17f-220b052d1937,791c0a08-339e-43ef-80e9-3b363a784843,ad39a6b7-3755-494c-80ec-8ec5c68ac051,159ba927-761a-4c22-b5c1-b677ec85427a,2020-12-07 13:24:30,FALSE,TRUE, Cell viability (% of control; OD at 570nm),Mean,3,SEM,1,100,2.7,609bad67-7f64-43a2-8e9c-e5aeb04764a4,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3dbdbe41-d0eb-48c1-b17f-220b052d1937,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,TRUE,1,,ATCC,not reported,control,control,3,cv,Mean,TRUE, Cell viability (% of control; OD at 570nm),,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,ad5a8bc8-c4fd-489d-947e-b190f5524933,GB,TRUE,,FALSE,Penicillin + Streptomycin,Gibco & Therma,GB,not reported,,7fb0461f-bc06-4174-8560-36278cca474d,control,,10000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3eedd5d4-fa1a-4ae8-ad65-8cab83302689,7043f261-b3bb-4cdb-a3d7-9eb7288abc2f,0c81c6e3-7f07-43b5-950b-cf56f2f0e867,91bd2b0b-80a4-428c-9192-473588d83472,2021-01-22 15:37:46,FALSE,TRUE,Cell viability (% of control),Mean,3,SD,6,60,18,e95df73e-fe79-45e8-9beb-e0e1c3a251cc,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3eedd5d4-fa1a-4ae8-ad65-8cab83302689,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,TRUE,6,,ATCC,not reported,tmz IC50,tmz IC50,3,cv,Mean,TRUE,Cell viability (% of control),,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,3ae9b268-9143-456f-81da-4dd146001e17,GB,TRUE,,FALSE,Penicillin + Streptomycin,Gibco & Therma,GB,not reported,,d403ba72-1dfc-47cb-9a58-345d9d07c538,tmz,,1500,,,,,,,Temozolomide is the control group of the experiment,,tmz,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,3eedd5d4-fa1a-4ae8-ad65-8cab83302689,7043f261-b3bb-4cdb-a3d7-9eb7288abc2f,41db1d2a-ca69-4d0f-9245-43e1df73c956,91bd2b0b-80a4-428c-9192-473588d83472,2021-01-22 15:37:46,FALSE,TRUE,Cell viability (% of control),Mean,3,SD,6,78,12,f055c100-2234-48bf-995d-8012da2cb5df,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,3eedd5d4-fa1a-4ae8-ad65-8cab83302689,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,,,FALSE,FALSE,FALSE,,e,TRUE,6,,ATCC,not reported,tmz IC25,tmz IC25,3,cv,Mean,TRUE,Cell viability (% of control),,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,3ae9b268-9143-456f-81da-4dd146001e17,GB,TRUE,,FALSE,Penicillin + Streptomycin,Gibco & Therma,GB,not reported,,d403ba72-1dfc-47cb-9a58-345d9d07c538,tmz,,1500,,,,,,,Temozolomide is the control group of the experiment,,tmz,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,41561b20-5972-4095-aa53-32465f12d018,cceec3a8-65b8-4c76-b79f-ec7b47647bcc,32c8c2cb-f962-4811-9d92-7b1bc67afb3b,adaea2a1-c1df-46d8-b5f1-7cd89c10dbd5,2021-01-28 09:45:13,FALSE,TRUE,Cell number *1000,Mean,3,SEM,2,155.5,10,26c50bcc-7de6-4234-9952-3ec2b2bfc925,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,41561b20-5972-4095-aa53-32465f12d018,Root,,it is reported that there are no conflicts of interest ,TRUE,e3,TRUE,"Chinese Academy of Sciences cell bank (Shanghai, China)",,FALSE,FALSE,FALSE,,e3,TRUE,2,,other source,not reported,control cc,control cc,3,cv cell counting,Mean,TRUE,Cell number *1000,,SEM,Trypan Blue exclusion test (Cell counting),cv cell counting,edfa10f9-3f43-4075-bf24-a8c283d8bfc5,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"Invitrogen, Carlsbad, CA, USA",2856f855-1135-4863-91bb-d24eec64deb6,control,,10000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,41561b20-5972-4095-aa53-32465f12d018,cceec3a8-65b8-4c76-b79f-ec7b47647bcc,6e0163e6-11ea-458c-89b5-4f607abd3264,adaea2a1-c1df-46d8-b5f1-7cd89c10dbd5,2021-01-28 09:45:13,FALSE,TRUE,Cell number *1000,Mean,3,SEM,2,84.5,4,82befb14-ee63-4104-82f1-ec4021982fae,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,41561b20-5972-4095-aa53-32465f12d018,Root,,it is reported that there are no conflicts of interest ,TRUE,e3,TRUE,"Chinese Academy of Sciences cell bank (Shanghai, China)",,FALSE,FALSE,FALSE,,e3,TRUE,2,,other source,not reported,tmz 70 uM cc,tmz 70 uM cc,3,cv cell counting,Mean,TRUE,Cell number *1000,,SEM,Trypan Blue exclusion test (Cell counting),cv cell counting,edfa10f9-3f43-4075-bf24-a8c283d8bfc5,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"Invitrogen, Carlsbad, CA, USA",334ceedb-f604-4764-82f4-96f1d8c2c5ed,tmz,,10000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,41561b20-5972-4095-aa53-32465f12d018,ed484e2c-f848-4b7e-82da-5289d03a385d,c22f2264-bc2e-4594-b49e-cf5ab5a3360f,260f6efd-4136-4fe3-b314-ffa3ad6cb73c,2021-01-28 09:45:13,FALSE,TRUE,Cell viability (% of control),Mean,3,SEM,1,0.6,0.04,b96e16de-d72d-445d-a4e3-5479bb511918,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,41561b20-5972-4095-aa53-32465f12d018,Root,,it is reported that there are no conflicts of interest ,TRUE,e,TRUE,"Chinese Academy of Sciences cell bank (Shanghai, China)",,FALSE,FALSE,FALSE,,e,TRUE,1-4,,other source,not reported,tmz 70 uM mtt,tmz 70 uM mtt,3,cv mtt,Mean,TRUE,Cell viability (% of control),,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv mtt,edfa10f9-3f43-4075-bf24-a8c283d8bfc5,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"Invitrogen, Carlsbad, CA, USA",334ceedb-f604-4764-82f4-96f1d8c2c5ed,tmz,,10000,,,FALSE,,TRUE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
