StudyID;Title;Authors;Year;DOI;Journal;JIF of journal;Conflicts of interest;Antibiotics;FBS source;Glucose level;Type of untreated control;TMZ source reported?;Cell number;Cell volume;Cell concentration;Volume of added TMZ reported?;Volume of added control;Assay;Number of experiments;Errortype;Errortype reporting;U-87 MG authentication;U-87 MG source;U-87 MG age;Confluence at cell passaging;Time interval between cell passaging;Mycoplasma contamination exclusion;Treatment duration;TMZ concentration;Reporting ratio;Included in meta-analysis?;Mean cell viability;Error cell viability;Cell viability unit;Presented as growth inhibition?;Control?;Sample size calculation;Random group allocation;Blinded outcome assessment;Open-access pre-registered study protocol;Way of calculation for cell viability summary data;Unclear number of independent experiments and replications per experiment;Data presented for every experiment?;Missing data (for particular drug concentrations and/or treatment durations) within an experiment
0bf1cda2-d9a8-491b-9086-af32efd2810a;Chemotherapeutic effect of tamoxifen on temozolomide-resistant gliomas;He et al.;2015;10.1097/CAD.0000000000000197;Anticancer Drugs ;2,268;not reported at all;Penicillin + Streptomycin;Hyclone Laboratories Inc, US;not reported;;TRUE;50000;NA;NA;FALSE;NA;CCK8, colorimetric;10;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;2;4;0,5625;TRUE;91;3;Cell viability (% of vehicle control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
0bf1cda2-d9a8-491b-9086-af32efd2810a;Chemotherapeutic effect of tamoxifen on temozolomide-resistant gliomas;He et al.;2015;10.1097/CAD.0000000000000197;Anticancer Drugs ;2,268;not reported at all;Penicillin + Streptomycin;Hyclone Laboratories Inc, US;not reported;;TRUE;50000;NA;NA;FALSE;NA;CCK8, colorimetric;10;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;2;40;0,5625;TRUE;72;3;Cell viability (% of vehicle control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1e165179-cc1f-4fef-bbdb-97756651583d;Overexpression of iASPP-SV in glioma is associated with poor prognosis by promoting cell viability and antagonizing apoptosis;Liu et al.;2015;10.1007/s13277-015-4503-y;TUMOR BIOLOGY;2,926;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;Temozolomide is the control group of the experiment;FALSE;3000;NA;NA;FALSE;FALSE;MTT, colorimetric;3;SEM;reported;FALSE;other;;NA;NA;FALSE;1;200;0,4375;FALSE;0,2;0,03;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1e165179-cc1f-4fef-bbdb-97756651583d;Overexpression of iASPP-SV in glioma is associated with poor prognosis by promoting cell viability and antagonizing apoptosis;Liu et al.;2015;10.1007/s13277-015-4503-y;TUMOR BIOLOGY;2,926;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;Temozolomide is the control group of the experiment;FALSE;3000;NA;NA;FALSE;FALSE;MTT, colorimetric;3;SEM;reported;FALSE;other;;NA;NA;FALSE;2;200;0,4375;FALSE;0,25;0,04;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1e165179-cc1f-4fef-bbdb-97756651583d;Overexpression of iASPP-SV in glioma is associated with poor prognosis by promoting cell viability and antagonizing apoptosis;Liu et al.;2015;10.1007/s13277-015-4503-y;TUMOR BIOLOGY;2,926;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;Temozolomide is the control group of the experiment;FALSE;3000;NA;NA;FALSE;FALSE;MTT, colorimetric;3;SEM;reported;FALSE;other;;NA;NA;FALSE;3;200;0,4375;FALSE;0,34;0,05;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1e165179-cc1f-4fef-bbdb-97756651583d;Overexpression of iASPP-SV in glioma is associated with poor prognosis by promoting cell viability and antagonizing apoptosis;Liu et al.;2015;10.1007/s13277-015-4503-y;TUMOR BIOLOGY;2,926;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;Temozolomide is the control group of the experiment;FALSE;3000;NA;NA;FALSE;FALSE;MTT, colorimetric;3;SEM;reported;FALSE;other;;NA;NA;FALSE;4;200;0,4375;FALSE;0,51;0,05;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1ef05e18-9607-4927-9137-69fd633b2773;Growth-inhibitory and chemosensitizing effects of the glutathione-S- transferase-pi-activated nitric oxide donor PABA/NO in malignant gliomas;Kogias et al.;2012;10.1002/ijc.26106;INTERNATIONAL JOURNAL OF CANCER;6,198;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;NA;NA;FALSE;FALSE;MTT, colorimetric;4;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;NA;1;0,375;FALSE;NA;NA;Cell viability (percent (%) of the cell viability in the control group set to 100%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
1ff23659-a3b2-41fd-80ea-4116183d0f15;Polyphyllin VII Promotes Apoptosis and Autophagic Cell Death via ROS-Inhibited AKT Activity and Sensitizes Glioma Cells to Temozolomide;Pang et al.;2019;10.1155/2019/1805635;Oxidative Medicine and Cellular Longevity;5,076;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;not reported;not reported;NA;5000;NA;NA;NA;FALSE;CCK8, colorimetric;3;SEM;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;NA;FALSE;1;0;0,5625;TRUE;99;1;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1ff23659-a3b2-41fd-80ea-4116183d0f15;Polyphyllin VII Promotes Apoptosis and Autophagic Cell Death via ROS-Inhibited AKT Activity and Sensitizes Glioma Cells to Temozolomide;Pang et al.;2019;10.1155/2019/1805635;Oxidative Medicine and Cellular Longevity;5,076;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;3;SEM;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;NA;FALSE;1;120;0,5625;TRUE;76,5;3,5;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1ff23659-a3b2-41fd-80ea-4116183d0f15;Polyphyllin VII Promotes Apoptosis and Autophagic Cell Death via ROS-Inhibited AKT Activity and Sensitizes Glioma Cells to Temozolomide;Pang et al.;2019;10.1155/2019/1805635;Oxidative Medicine and Cellular Longevity;5,076;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;3;SEM;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;NA;FALSE;1;150;0,5625;TRUE;70,5;2,5;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1ff23659-a3b2-41fd-80ea-4116183d0f15;Polyphyllin VII Promotes Apoptosis and Autophagic Cell Death via ROS-Inhibited AKT Activity and Sensitizes Glioma Cells to Temozolomide;Pang et al.;2019;10.1155/2019/1805635;Oxidative Medicine and Cellular Longevity;5,076;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;3;SEM;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;NA;FALSE;1;30;0,5625;TRUE;95,5;1;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1ff23659-a3b2-41fd-80ea-4116183d0f15;Polyphyllin VII Promotes Apoptosis and Autophagic Cell Death via ROS-Inhibited AKT Activity and Sensitizes Glioma Cells to Temozolomide;Pang et al.;2019;10.1155/2019/1805635;Oxidative Medicine and Cellular Longevity;5,076;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;3;SEM;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;NA;FALSE;1;60;0,5625;TRUE;89;5;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
1ff23659-a3b2-41fd-80ea-4116183d0f15;Polyphyllin VII Promotes Apoptosis and Autophagic Cell Death via ROS-Inhibited AKT Activity and Sensitizes Glioma Cells to Temozolomide;Pang et al.;2019;10.1155/2019/1805635;Oxidative Medicine and Cellular Longevity;5,076;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;not reported;;TRUE;5000;NA;NA;FALSE;NA;CCK8, colorimetric;3;SEM;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;NA;FALSE;1;90;0,5625;TRUE;82;7;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
22d86549-4c32-417f-b3a6-4af9ba1dcb23;Zinc enhances TMZ cytotoxicity in glioblastoma multiforme model system;Toren et al.;2016;10.1093/neuonc/not176;Oncotarget;6,359;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;not reported;NA;800;NA;NA;NA;FALSE;MTT, colorimetric;6;SD;reported;TRUE;colleagues;;NA;NA;FALSE;0;0;0,5;TRUE;1;0,07;Relative Cell Viability;FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
22d86549-4c32-417f-b3a6-4af9ba1dcb23;Zinc enhances TMZ cytotoxicity in glioblastoma multiforme model system;Toren et al.;2016;10.1093/neuonc/not176;Oncotarget;6,359;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;not reported;NA;2500;NA;NA;NA;FALSE;Trypan Blue exclusion, cell counting;3;SD;reported;TRUE;colleagues;;NA;NA;FALSE;4,5;0;0,5;TRUE;100;1,5;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
22d86549-4c32-417f-b3a6-4af9ba1dcb23;Zinc enhances TMZ cytotoxicity in glioblastoma multiforme model system;Toren et al.;2016;10.1093/neuonc/not176;Oncotarget;6,359;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;800;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;TRUE;colleagues;;NA;NA;FALSE;0;50;0,5;TRUE;0,69;0,09;Relative Cell Viability;FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
22d86549-4c32-417f-b3a6-4af9ba1dcb23;Zinc enhances TMZ cytotoxicity in glioblastoma multiforme model system;Toren et al.;2016;10.1093/neuonc/not176;Oncotarget;6,359;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;2500;NA;NA;FALSE;NA;Trypan Blue exclusion, cell counting;3;SD;reported;TRUE;colleagues;;NA;NA;FALSE;4,5;50;0,5;TRUE;20;2;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
29c27c2f-6689-4843-9d70-45705f4d8a55;Effects of temozolomide (TMZ) on the expression and interaction of heat shock proteins (HSPs) and DNA repair proteins in human malignant glioma cells;Castro et al.;2014;10.1007/s12192-014-0537-0;Cell Stress and Chaperones;3,163;it is reported that there are no conflicts of interest ;not reported;Thermo Fischer Scientific, US;not reported;not reported;NA;NA;NA;NA;NA;FALSE;MTT, colorimetric;3;SEM;reported;FALSE;colleagues;;NA;NA;FALSE;1;0;0,5;TRUE;100;1;Viability (% of control);FALSE;TRUE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
29c27c2f-6689-4843-9d70-45705f4d8a55;Effects of temozolomide (TMZ) on the expression and interaction of heat shock proteins (HSPs) and DNA repair proteins in human malignant glioma cells;Castro et al.;2014;10.1007/s12192-014-0537-0;Cell Stress and Chaperones;3,163;it is reported that there are no conflicts of interest ;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SEM;reported;FALSE;colleagues;;NA;NA;FALSE;1;10;0,5;TRUE;66;1;Viability (% of control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
29c27c2f-6689-4843-9d70-45705f4d8a55;Effects of temozolomide (TMZ) on the expression and interaction of heat shock proteins (HSPs) and DNA repair proteins in human malignant glioma cells;Castro et al.;2014;10.1007/s12192-014-0537-0;Cell Stress and Chaperones;3,163;it is reported that there are no conflicts of interest ;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SEM;reported;FALSE;colleagues;;NA;NA;FALSE;1;100;0,5;TRUE;62;3;Viability (% of control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
29c27c2f-6689-4843-9d70-45705f4d8a55;Effects of temozolomide (TMZ) on the expression and interaction of heat shock proteins (HSPs) and DNA repair proteins in human malignant glioma cells;Castro et al.;2014;10.1007/s12192-014-0537-0;Cell Stress and Chaperones;3,163;it is reported that there are no conflicts of interest ;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SEM;reported;FALSE;colleagues;;NA;NA;FALSE;1;25;0,5;TRUE;85;1;Viability (% of control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
29c27c2f-6689-4843-9d70-45705f4d8a55;Effects of temozolomide (TMZ) on the expression and interaction of heat shock proteins (HSPs) and DNA repair proteins in human malignant glioma cells;Castro et al.;2014;10.1007/s12192-014-0537-0;Cell Stress and Chaperones;3,163;it is reported that there are no conflicts of interest ;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SEM;reported;FALSE;colleagues;;NA;NA;FALSE;1;50;0,5;TRUE;70;5;Viability (% of control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
29c27c2f-6689-4843-9d70-45705f4d8a55;Effects of temozolomide (TMZ) on the expression and interaction of heat shock proteins (HSPs) and DNA repair proteins in human malignant glioma cells;Castro et al.;2014;10.1007/s12192-014-0537-0;Cell Stress and Chaperones;3,163;it is reported that there are no conflicts of interest ;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SEM;reported;FALSE;colleagues;;NA;NA;FALSE;1;500;0,5;TRUE;37;3;Viability (% of control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
29c27c2f-6689-4843-9d70-45705f4d8a55;Effects of temozolomide (TMZ) on the expression and interaction of heat shock proteins (HSPs) and DNA repair proteins in human malignant glioma cells;Castro et al.;2014;10.1007/s12192-014-0537-0;Cell Stress and Chaperones;3,163;it is reported that there are no conflicts of interest ;not reported;Thermo Fischer Scientific, US;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SEM;reported;FALSE;colleagues;;NA;NA;FALSE;1;75;0,5;TRUE;64;3;Viability (% of control);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
2dd2d18e-08e0-4d30-9a82-9d28043244c8;Quercetin sensitizes human glioblastoma cells to temozolomide in vitro via inhibition of Hsp27;Sang et al.;2014;10.1038/aps.2014.22;Acta Pharmacologica Sinica;2,912;not reported at all;Penicillin + Streptomycin;not reported;not reported;DMSO;NA;5000;200;25;NA;FALSE;MTT, colorimetric;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;0;0,5;TRUE;1;0,04;Relative cell viability;FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
2dd2d18e-08e0-4d30-9a82-9d28043244c8;Quercetin sensitizes human glioblastoma cells to temozolomide in vitro via inhibition of Hsp27;Sang et al.;2014;10.1038/aps.2014.22;Acta Pharmacologica Sinica;2,912;not reported at all;Penicillin + Streptomycin;not reported;not reported;;FALSE;5000;200;25;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;100;0,5;TRUE;0,98;0,08;Relative cell viability;FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
2dd2d18e-08e0-4d30-9a82-9d28043244c8;Quercetin sensitizes human glioblastoma cells to temozolomide in vitro via inhibition of Hsp27;Sang et al.;2014;10.1038/aps.2014.22;Acta Pharmacologica Sinica;2,912;not reported at all;Penicillin + Streptomycin;not reported;not reported;;FALSE;5000;200;25;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;200;0,5;TRUE;0,81;0,05;Relative cell viability;FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
2dd2d18e-08e0-4d30-9a82-9d28043244c8;Quercetin sensitizes human glioblastoma cells to temozolomide in vitro via inhibition of Hsp27;Sang et al.;2014;10.1038/aps.2014.22;Acta Pharmacologica Sinica;2,912;not reported at all;Penicillin + Streptomycin;not reported;not reported;;FALSE;5000;200;25;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;400;0,5;TRUE;0,67;0,04;Relative cell viability;FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
31268e7c-5b50-47cb-81cd-65a249bedf43;Verapamil potentiates anti-glioblastoma efficacy of temozolomide by modulating apoptotic signaling;Hanif et al.;2018;10.1016/j.tiv.2018.07.001;Toxicology in Vitro;3,067;it is reported that there are no conflicts of interest ;other;not reported;not reported;DMSO;TRUE;3000;100;30;TRUE;FALSE;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;100;0,625;TRUE;18;1;% Growth inhibition;TRUE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
